Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,,,,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
2013,7,18,8,30,81,864,11,0.16,4.4,28,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,9,30,88,905,10,0.16,4.6,30,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,10,30,93,929,10,0.16,4.7,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,11,30,99,937,10,0.16,4.6,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,12,30,102,932,9,0.16,4.3,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,13,30,101,919,9,0.16,3.9,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,14,30,97,895,9,0.16,3.6,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,15,30,227,573,9,0.16,3.4,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,16,30,132,608,9,0.16,3.4,30,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,17,30,102,464,10,0.16,3.3,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,18,30,48,288,11,0.16,3.7,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,19,30,0,0,12,0.16,4.6,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,20,30,0,0,12,0.16,4.7,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,21,30,0,0,12,0.16,4,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,22,30,0,0,12,0.16,3.3,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,23,30,0,0,12,0.16,2.7,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,0,30,0,0,12,0.16,2.3,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,1,30,0,0,13,0.16,2.1,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,2,30,0,0,13,0.16,1.8,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,3,30,0,0,13,0.16,1.6,17,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,4,30,0,0,13,0.16,1.9,17,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,5,30,17,0,13,0.16,2.5,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,6,30,114,41,13,0.16,2.4,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,7,30,85,731,13,0.16,1.7,22,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,8,30,259,33,13,0.16,1.9,23,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,9,30,390,232,13,0.16,2.4,24,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,10,30,411,402,14,0.16,2.6,25,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,11,30,117,893,14,0.16,2.6,25,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,12,30,121,889,13,0.16,2.6,25,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,13,30,467,138,13,0.16,2.7,26,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,14,30,109,860,13,0.16,2.5,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,15,30,104,810,13,0.16,2.2,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,16,30,92,738,12,0.16,1.8,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,17,30,74,610,12,0.16,1.5,23,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,18,30,43,373,13,0.16,1.2,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,19,30,0,0,13,0.16,1.1,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,20,30,0,0,13,0.16,1,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,21,30,0,0,13,0.16,1.2,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,22,30,0,0,12,0.16,1.3,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,23,30,0,0,12,0.16,1.3,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,0,30,0,0,12,0.16,1.2,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,1,30,0,0,11,0.16,1.1,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,2,30,0,0,11,0.16,1.1,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,3,30,0,0,11,0.16,1.1,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,4,30,0,0,11,0.16,1.2,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,5,30,31,380,12,0.16,1.8,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,6,30,59,654,12,0.16,1.5,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,7,30,76,785,11,0.16,1.1,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,8,30,87,859,9,0.16,1.7,28,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,9,30,94,904,8,0.16,2.5,30,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,10,30,100,928,8,0.16,3,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,11,30,104,937,7,0.16,3.5,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,12,30,110,927,7,0.16,3.9,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,13,30,114,904,8,0.16,4,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,14,30,111,872,8,0.16,3.7,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,15,30,119,791,8,0.16,3.3,30,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,16,30,55,0,9,0.16,2.9,28,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,17,30,32,0,10,0.16,2.5,26,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,18,30,11,0,11,0.16,1.8,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,19,30,0,0,12,0.16,1.4,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,20,30,0,0,12,0.16,2,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,21,30,0,0,12,0.16,2.6,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,22,30,0,0,12,0.16,3,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,23,30,0,0,12,0.16,3.1,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,0,30,0,0,11,0.16,3.3,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,1,30,0,0,11,0.16,3.6,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,2,30,0,0,11,0.16,3.9,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,3,30,0,0,10,0.16,4.1,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,4,30,0,0,9,0.16,4.5,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,5,30,33,355,8,0.16,4.6,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,6,30,63,662,6,0.16,4,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,7,30,76,818,5,0.16,3.3,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,8,30,84,894,1,0.16,3.1,29,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,9,30,91,934,1,0.16,3.3,30,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,10,30,97,951,1,0.16,3.5,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,11,30,103,954,2,0.16,3.7,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,12,30,107,947,2,0.16,3.9,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,13,30,107,932,3,0.16,3.8,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,14,30,104,904,3,0.16,3.4,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,15,30,95,865,2,0.16,2.9,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,16,30,81,803,2,0.16,2.3,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,17,30,64,690,2,0.16,1.6,29,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,18,30,37,455,7,0.16,1.1,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,19,30,0,0,7,0.16,1.3,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,20,30,0,0,6,0.16,1.7,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,21,30,0,0,6,0.16,2,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,22,30,0,0,6,0.16,2.1,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,23,30,0,0,5,0.16,2.2,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,0,30,0,0,5,0.16,2.2,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,1,30,0,0,4,0.16,2.2,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,2,30,0,0,2,0.16,2.3,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,3,30,0,0,1,0.16,2.4,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,4,30,0,0,0,0.16,2.8,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,5,30,36,131,1,0.16,4,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,6,30,109,31,1,0.16,4.6,23,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,7,30,195,45,2,0.16,4.3,26,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,8,30,302,102,1,0.16,3.9,29,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,9,30,378,109,0,0.16,3.4,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,10,30,105,944,0,0.16,2.9,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,11,30,103,965,0,0.16,2.5,34,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,12,30,100,970,0,0.16,2.4,35,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,13,30,98,959,0,0.16,2.5,35,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,14,30,90,939,0,0.16,2.8,34,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,15,30,84,897,0,0.16,3.1,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,16,30,102,723,1,0.16,3.1,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,17,30,60,708,1,0.16,2.3,29,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,18,30,36,463,6,0.16,1.5,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,19,30,0,0,6,0.16,1.3,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,20,30,0,0,6,0.16,1.3,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,21,30,0,0,5,0.16,1.5,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,22,30,0,0,5,0.16,1.7,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,23,30,0,0,4,0.16,2,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,0,30,0,0,4,0.16,2.1,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,1,30,0,0,3,0.16,2.2,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,2,30,0,0,2,0.16,2.2,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,3,30,0,0,0,0.16,2.1,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,4,30,0,0,0,0.16,1.9,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,5,30,32,268,0,0.16,2,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,6,30,50,682,0,0.16,2.3,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,7,30,79,799,0,0.16,2.8,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,8,30,91,874,1,0.16,3.4,29,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,9,30,99,917,2,0.16,3.5,31,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,10,30,105,940,2,0.16,3.6,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,11,30,111,944,2,0.16,3.6,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,12,30,113,940,1,0.16,3.8,34,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,13,30,113,922,1,0.16,4.1,34,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,14,30,206,720,2,0.16,4.3,33,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,15,30,171,704,2,0.16,4.3,32,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,16,30,173,480,2,0.16,4,30,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,17,30,125,261,2,0.16,3.3,28,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,18,30,48,201,5,0.16,2.3,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,19,30,0,0,6,0.16,1.8,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,20,30,0,0,7,0.16,1.5,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,21,30,0,0,8,0.16,1.4,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,22,30,0,0,8,0.16,1.5,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,23,30,0,0,9,0.16,1.9,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,0,30,0,0,9,0.16,2.3,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,1,30,0,0,10,0.16,2.7,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,2,30,0,0,10,0.16,2.7,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,3,30,0,0,11,0.16,2.5,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,4,30,0,0,11,0.16,2.3,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,5,30,31,277,12,0.16,2.5,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,6,30,105,285,12,0.16,3,21,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,7,30,144,521,12,0.16,3.3,23,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,8,30,230,487,11,0.16,3.7,24,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,9,30,315,502,11,0.16,4.2,26,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,10,30,455,201,10,0.16,4.5,27,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,11,30,479,269,10,0.16,4.5,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,12,30,162,10,10,0.16,4.3,28,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,13,30,129,5,10,0.16,4,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,14,30,122,3,9,0.16,3.3,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,15,30,216,591,8,0.16,2.4,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,16,30,124,654,8,0.16,1.5,26,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,17,30,94,480,9,0.16,1,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,18,30,50,220,10,0.16,0.9,22,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,19,30,0,0,11,0.16,1.1,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,20,30,0,0,10,0.16,1.5,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,21,30,0,0,10,0.16,1.8,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,22,30,0,0,10,0.16,2,17,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,23,30,0,0,10,0.16,2.2,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,0,30,0,0,10,0.16,2.5,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,1,30,0,0,10,0.16,3,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,2,30,0,0,10,0.16,3.7,14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,3,30,0,0,10,0.16,4.1,14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,4,30,0,0,10,0.16,4.3,14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,5,30,22,0,9,0.16,4.3,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,6,30,71,0,9,0.16,4.4,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,7,30,185,37,8,0.16,4.8,23,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,8,30,223,18,7,0.16,5.2,26,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,9,30,116,1,7,0.16,5.5,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,10,30,453,137,8,0.16,5.4,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,11,30,130,889,8,0.16,5.1,28,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,12,30,413,347,8,0.16,4.9,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,13,30,299,19,8,0.16,4.8,27,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,14,30,276,19,9,0.16,4.6,26,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,15,30,289,362,8,0.16,4.3,25,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,16,30,151,541,8,0.16,3.8,24,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,17,30,120,289,8,0.16,2.8,23,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,18,30,46,248,9,0.16,1.4,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,19,30,0,0,9,0.16,0.8,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,20,30,0,0,8,0.16,0.8,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,21,30,0,0,8,0.16,0.8,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,22,30,0,0,8,0.16,0.8,17,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,23,30,0,0,8,0.16,0.8,17,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,0,30,0,0,8,0.16,0.7,16,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,1,30,0,0,8,0.16,0.6,15,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,2,30,0,0,8,0.16,0.6,15,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,3,30,0,0,8,0.16,0.7,14,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,4,30,0,0,8,0.16,1.1,14,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,5,30,33,257,9,0.16,1.7,16,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,6,30,72,555,9,0.16,1.6,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,7,30,95,711,9,0.16,0.9,22,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,8,30,109,801,9,0.16,1.1,24,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,9,30,120,852,8,0.16,1.9,26,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,10,30,127,881,8,0.16,2.5,27,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,11,30,129,898,8,0.16,2.9,28,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,12,30,128,901,8,0.16,3.1,29,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,13,30,309,20,8,0.16,3.2,29,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,14,30,336,479,8,0.16,3.1,29,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,15,30,297,326,7,0.16,3,28,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,16,30,186,24,7,0.16,2.9,27,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,17,30,79,585,7,0.16,2.5,26,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,18,30,44,314,9,0.16,1.8,23,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,19,30,0,0,10,0.16,2,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,20,30,0,0,9,0.16,3.1,20,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,21,30,0,0,9,0.16,4,19,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,22,30,0,0,9,0.16,4.4,18,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,23,30,0,0,9,0.16,4.4,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,0,30,0,0,9,0.16,4.5,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,1,30,0,0,9,0.16,4.6,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,2,30,0,0,9,0.16,4.6,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,3,30,0,0,9,0.16,4.3,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,4,30,0,0,8,0.16,4.1,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,5,30,32,273,7,0.16,3.9,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,6,30,70,571,7,0.16,3.5,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,7,30,91,731,7,0.16,3.3,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,8,30,208,561,7,0.16,3.2,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,9,30,329,406,7,0.16,3,26,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,10,30,399,379,8,0.16,3,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,11,30,469,411,8,0.16,2.8,28,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,12,30,444,480,9,0.16,1.9,28,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,13,30,136,862,9,0.16,0.8,27,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,14,30,404,174,9,0.16,0.4,26,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,15,30,288,316,10,0.16,0.5,25,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,16,30,218,246,10,0.16,0.8,23,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,17,30,128,164,12,0.15,1.5,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,18,30,45,33,13,0.15,1.8,20,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,19,30,0,0,14,0.15,1.6,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,20,30,0,0,14,0.15,1,17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,21,30,0,0,14,0.15,0.8,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,22,30,0,0,14,0.15,1.1,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,23,30,0,0,14,0.15,1.2,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,0,30,0,0,14,0.15,1.3,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,1,30,0,0,13,0.15,1.2,15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,2,30,0,0,13,0.15,1.1,14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,3,30,0,0,13,0.15,1,14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,4,30,0,0,13,0.15,1.2,14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,5,30,7,0,12,0.15,1.6,14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,6,30,71,0,12,0.15,1.7,16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,7,30,174,26,12,0.15,1.6,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,8,30,189,11,12,0.15,1.8,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,9,30,113,0,11,0.15,2.2,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,10,30,261,17,11,0.15,2.4,23,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,11,30,437,54,11,0.15,2.5,23,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,12,30,252,16,12,0.15,2.4,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,13,30,415,55,12,0.15,2.2,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,14,30,384,82,12,0.15,2,24,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,15,30,310,263,11,0.15,1.8,23,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,16,30,96,718,11,0.15,1.7,22,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,17,30,95,452,11,0.15,1.5,21,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,18,30,45,221,12,0.15,1.3,19,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,19,30,0,0,12,0.15,1.3,18,820,N/A,,,,,,,,,,,,,,,,,,,,,,
