Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,,,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
2002,3,23,17,30,33,0,9,0.14,1.5,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,23,18,30,0,0,8,0.14,1.6,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,23,19,30,0,0,8,0.14,1.9,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,23,20,30,0,0,8,0.14,2.3,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,23,21,30,0,0,7,0.14,2.4,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,23,22,30,0,0,7,0.14,2,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,23,23,30,0,0,7,0.14,1.9,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,0,30,0,0,6,0.14,1.9,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,1,30,0,0,6,0.14,1.9,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,2,30,0,0,6,0.14,1.8,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,3,30,0,0,4,0.14,1.8,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,4,30,0,0,4,0.14,1.7,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,5,30,0,0,4,0.14,1.7,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,6,30,34,236,5,0.14,2.2,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,7,30,108,262,6,0.14,3,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,8,30,90,789,6,0.14,3.4,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,9,30,98,878,6,0.14,3.5,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,10,30,99,933,5,0.14,3.6,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,11,30,102,953,4,0.14,3.7,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,12,30,102,956,4,0.14,3.8,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,13,30,101,940,4,0.14,4,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,14,30,95,905,4,0.14,4.1,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,15,30,86,840,4,0.14,4,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,16,30,70,720,4,0.14,3.2,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,17,30,43,446,5,0.14,2.2,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,18,30,0,0,5,0.14,1.9,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,19,30,0,0,5,0.14,2.1,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,20,30,0,0,5,0.14,2.2,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,21,30,0,0,5,0.14,2.2,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,22,30,0,0,4,0.14,2.1,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,24,23,30,0,0,4,0.14,1.9,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,0,30,0,0,4,0.14,2,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,1,30,0,0,4,0.14,2.3,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,2,30,0,0,4,0.14,2.3,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,3,30,0,0,4,0.14,2.1,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,4,30,0,0,4,0.14,2.1,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,5,30,0,0,3,0.14,2.4,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,6,30,35,266,3,0.14,2.6,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,7,30,106,302,4,0.14,2.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,8,30,203,259,4,0.14,2,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,9,30,225,495,4,0.14,1,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,10,30,259,550,4,0.14,0.5,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,11,30,291,560,4,0.14,0.5,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,12,30,321,479,4,0.14,0.5,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,13,30,255,595,4,0.14,0.6,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,14,30,217,559,4,0.14,0.8,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,15,30,204,380,4,0.14,1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,16,30,99,502,5,0.14,0.9,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,17,30,54,85,8,0.14,0.9,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,18,30,0,0,6,0.14,1.1,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,19,30,0,0,6,0.14,1.1,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,20,30,0,0,5,0.14,1.1,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,21,30,0,0,5,0.14,1.1,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,22,30,0,0,4,0.14,1.1,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,25,23,30,0,0,4,0.14,1.1,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,0,30,0,0,4,0.14,1.2,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,1,30,0,0,4,0.14,1.1,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,2,30,0,0,4,0.14,1,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,3,30,0,0,4,0.14,1,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,4,30,0,0,4,0.14,1,5,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,5,30,0,0,4,0.14,1.1,6,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,6,30,36,41,5,0.14,1.5,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,7,30,115,236,5,0.14,1.5,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,8,30,158,497,6,0.14,1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,9,30,256,413,5,0.14,0.5,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,10,30,285,484,5,0.14,0.5,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,11,30,370,364,4,0.14,0.6,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,12,30,357,404,3,0.14,0.3,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,13,30,363,298,3,0.14,0.4,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,14,30,294,342,3,0.14,1,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,15,30,213,347,3,0.14,1.5,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,16,30,136,266,4,0.14,1.4,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,17,30,51,365,8,0.14,1.2,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,18,30,0,0,7,0.14,1.5,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,19,30,0,0,7,0.14,1.5,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,20,30,0,0,7,0.14,1.4,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,21,30,0,0,7,0.14,1.4,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,22,30,0,0,7,0.14,1.5,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,26,23,30,0,0,7,0.14,1.6,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,0,30,0,0,7,0.14,1.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,1,30,0,0,6,0.14,1.5,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,2,30,0,0,6,0.14,1.4,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,3,30,0,0,6,0.14,1.3,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,4,30,0,0,6,0.14,1.2,7,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,5,30,0,0,5,0.14,1.2,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,6,30,37,280,6,0.14,1.9,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,7,30,77,614,7,0.14,2.5,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,8,30,99,766,6,0.14,2.6,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,9,30,113,846,6,0.14,2.5,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,10,30,149,835,6,0.14,2.2,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,11,30,155,859,5,0.14,2.1,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,12,30,155,862,5,0.14,2.2,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,13,30,147,852,5,0.14,2.5,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,14,30,138,811,5,0.14,3,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,15,30,123,733,5,0.14,3.1,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,16,30,100,590,6,0.14,2.5,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,17,30,58,298,8,0.14,1.9,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,18,30,0,0,8,0.14,2,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,19,30,0,0,8,0.14,2.1,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,20,30,0,0,8,0.14,2.1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,21,30,0,0,8,0.14,2.1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,22,30,0,0,8,0.14,2.1,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,27,23,30,0,0,8,0.14,1.9,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,0,30,0,0,7,0.14,1.7,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,1,30,0,0,7,0.14,1.7,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,2,30,0,0,7,0.14,1.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,3,30,0,0,7,0.14,1.4,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,4,30,0,0,7,0.14,1.3,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,5,30,0,0,7,0.14,1.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,6,30,41,238,7,0.14,2.2,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,7,30,85,576,8,0.14,2.4,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,8,30,108,737,8,0.14,2,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,9,30,121,823,8,0.14,1.7,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,10,30,130,869,8,0.14,1.6,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,11,30,133,891,8,0.14,1.7,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,12,30,133,894,7,0.14,1.9,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,13,30,126,883,7,0.14,2.3,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,14,30,118,846,7,0.14,2.6,25,990,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,15,30,105,778,7,0.14,2.8,24,990,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,16,30,85,653,8,0.14,2.3,22,990,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,17,30,43,432,10,0.14,1.8,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,18,30,0,0,10,0.14,2,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,19,30,0,0,10,0.14,2.5,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,20,30,0,0,10,0.14,3,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,21,30,0,0,10,0.14,3.2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,22,30,0,0,9,0.14,3.2,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,28,23,30,0,0,9,0.14,3.1,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,0,30,0,0,8,0.14,2.9,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,1,30,0,0,8,0.14,2.5,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,2,30,0,0,8,0.14,2.1,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,3,30,0,0,7,0.14,1.5,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,4,30,0,0,7,0.14,1,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,5,30,0,0,7,0.14,1,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,6,30,36,365,7,0.14,1.4,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,7,30,68,684,7,0.14,1.4,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,8,30,85,818,8,0.14,0.8,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,9,30,96,888,8,0.14,0.6,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,10,30,104,926,8,0.14,0.6,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,11,30,107,944,7,0.14,0.8,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,12,30,107,946,7,0.14,1.2,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,13,30,106,929,7,0.14,1.6,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,14,30,100,894,7,0.14,2,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,15,30,90,828,7,0.14,2.2,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,16,30,75,705,8,0.14,1.7,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,17,30,47,442,11,0.14,1.2,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,18,30,0,0,10,0.14,1.2,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,19,30,0,0,10,0.14,1.4,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,20,30,0,0,10,0.14,1.6,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,21,30,0,0,10,0.14,1.8,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,22,30,0,0,10,0.14,2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,29,23,30,0,0,9,0.14,1.8,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,0,30,0,0,9,0.14,1.4,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,1,30,0,0,8,0.14,1.1,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,2,30,0,0,8,0.14,1,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,3,30,0,0,7,0.14,1,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,4,30,0,0,6,0.14,0.9,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,5,30,0,0,6,0.14,0.9,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,6,30,41,322,6,0.14,1.3,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,7,30,78,643,7,0.14,1.2,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,8,30,98,788,7,0.14,0.8,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,9,30,111,865,8,0.14,0.8,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,10,30,121,904,8,0.14,1.1,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,11,30,124,925,9,0.14,1.5,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,12,30,125,927,9,0.14,2,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,13,30,123,909,9,0.14,2.4,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,14,30,117,871,8,0.14,2.7,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,15,30,106,799,8,0.14,2.7,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,16,30,88,666,9,0.14,2,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,17,30,54,390,12,0.14,1.4,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,18,30,0,0,10,0.14,1.4,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,19,30,0,0,10,0.14,1.5,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,20,30,0,0,10,0.14,1.6,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,21,30,0,0,10,0.14,1.5,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,22,30,0,0,10,0.14,1.4,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,30,23,30,0,0,9,0.14,1.2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,0,30,0,0,8,0.14,1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,1,30,0,0,8,0.14,0.9,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,2,30,0,0,7,0.14,0.9,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,3,30,0,0,6,0.14,0.9,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,4,30,0,0,6,0.14,0.9,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,5,30,0,0,5,0.14,0.8,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,6,30,44,299,7,0.14,1.1,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,7,30,84,618,7,0.14,1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,8,30,105,767,7,0.14,0.4,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,9,30,118,847,8,0.14,0.2,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,10,30,116,908,8,0.14,0.3,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,11,30,120,926,8,0.14,0.7,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,12,30,120,928,8,0.14,1.3,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,13,30,118,910,8,0.14,1.9,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,14,30,111,876,7,0.14,2.4,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,15,30,99,812,7,0.14,2.5,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,16,30,136,315,3,0.15,2.4,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,17,30,51,422,7,0.15,1.6,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,18,30,0,0,7,0.15,1.6,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,19,30,0,0,7,0.15,1.6,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,20,30,0,0,8,0.15,1.7,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,21,30,0,0,9,0.15,1.8,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,22,30,0,0,9,0.15,2,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2002,3,31,23,30,0,0,9,0.15,2.2,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,0,30,0,0,9,0.15,2.3,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,1,30,0,0,9,0.15,2.3,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,2,30,0,0,8,0.15,2.2,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,3,30,0,0,8,0.15,2.1,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,4,30,0,0,7,0.15,1.9,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,5,30,0,0,7,0.15,2.2,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,6,30,41,357,7,0.15,2.6,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,7,30,71,674,7,0.15,2.6,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,8,30,92,796,7,0.15,2.6,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,9,30,104,865,7,0.15,2.6,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,10,30,108,909,8,0.15,2.8,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,11,30,115,919,8,0.15,2.9,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,12,30,126,902,7,0.15,2.9,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,13,30,130,875,7,0.15,3.1,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,14,30,127,829,6,0.15,3.2,25,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,15,30,193,468,7,0.15,3.4,24,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,16,30,153,155,7,0.15,3.2,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,17,30,50,435,8,0.15,2.8,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,18,30,0,0,8,0.15,2.9,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,19,30,0,0,8,0.15,3.1,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,20,30,0,0,8,0.15,3.1,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,21,30,0,0,8,0.15,3.1,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,22,30,0,0,8,0.15,3.1,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,1,23,30,0,0,8,0.15,3,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,0,30,0,0,7,0.15,2.8,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,1,30,0,0,7,0.15,2.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,2,30,0,0,6,0.15,2.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,3,30,0,0,6,0.15,2.6,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,4,30,0,0,5,0.15,2.3,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,5,30,0,0,5,0.15,2.4,8,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,6,30,44,352,5,0.15,2.5,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,7,30,76,654,4,0.15,2.2,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,8,30,96,785,4,0.15,1.9,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,9,30,222,540,4,0.15,2,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,10,30,234,654,4,0.15,2.2,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,11,30,248,668,3,0.15,2.5,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,12,30,121,909,3,0.15,2.9,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,13,30,118,895,3,0.15,3.1,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,14,30,111,860,3,0.15,3.2,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,15,30,102,791,3,0.15,3.2,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,16,30,74,670,4,0.15,2.5,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,17,30,63,54,6,0.15,1.6,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,18,30,0,0,7,0.15,1.5,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,19,30,0,0,7,0.15,1.7,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,20,30,0,0,7,0.15,1.7,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,21,30,0,0,7,0.15,1.7,13,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,22,30,0,0,7,0.15,1.9,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,2,23,30,0,0,6,0.15,2.1,12,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,0,30,0,0,6,0.15,2.1,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,1,30,0,0,5,0.15,2,11,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,2,30,0,0,5,0.15,1.8,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,3,30,0,0,4,0.15,1.6,10,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,4,3,4,30,0,0,4,0.15,1.4,9,1000,N/A,,,,,,,,,,,,,,,,,,,,,
